Iteration,temps total,temps attente agv2,stock max warehouse
3311,6101.69,94.54,1
3312,6099.74,87.43,1
3313,6080.95,80.63,1
3314,6122.40,91.42,1
3315,6113.49,96.10,1
3316,6135.49,86.23,1
3317,6101.64,88.08,1
3318,6091.75,99.46,1
3319,6143.37,93.84,1
3320,6106.94,92.30,1
3321,6075.83,92.22,1
3322,6113.19,92.83,1
3323,6079.65,90.44,1
3324,6146.67,100.88,1
3325,6104.85,87.50,1
3326,6112.92,91.03,1
3327,6144.67,92.21,1
3328,6105.41,91.93,1
3329,6110.85,92.45,1
3330,6156.47,94.90,1
3331,6129.91,85.26,1
3332,6112.37,92.69,1
3333,6140.44,98.11,1
3334,6161.05,93.39,1
3335,6123.47,92.96,1
3336,6062.47,86.81,1
3337,6107.97,92.70,1
3338,6125.26,92.43,1
3339,6088.39,87.04,1
3340,6160.66,93.03,1
3341,6117.52,90.27,1
3342,6128.13,90.42,1
3343,6135.98,102.10,1
3344,6119.61,88.53,1
3345,6131.39,95.86,1
3346,6021.58,86.20,1
3347,6146.43,89.82,1
3348,6132.80,92.44,1
3349,6109.90,90.78,1
3350,6091.32,93.91,1
3351,6087.04,90.56,1
3352,6114.98,86.06,1
3353,6160.89,88.53,1
3354,6121.48,92.94,1
3355,6118.28,92.31,1
3356,6126.00,94.59,1
3357,6134.27,94.15,1
3358,6120.89,92.19,1
3359,6138.35,89.62,1
3360,6102.29,87.27,1
3361,6086.23,86.59,1
3362,6116.77,93.51,1
3363,6112.76,86.54,1
3364,6122.23,96.34,1
3365,6129.25,97.28,1
3366,6109.52,90.52,1
3367,6145.40,87.46,1
3368,6101.28,88.29,1
3369,6143.14,85.81,1
3370,6166.71,88.54,1
3371,6118.02,93.38,1
3372,6066.63,92.70,1
3373,6128.38,97.45,1
3374,6126.02,95.05,1
3375,6105.52,89.17,1
3376,6120.28,93.29,1
3377,6137.88,85.84,1
3378,6084.14,97.66,1
3379,6096.48,86.55,1
3380,6101.00,91.87,1
3381,6089.40,94.24,1
3382,6142.72,94.04,1
3383,6117.81,89.13,1
3384,6139.56,92.17,1
3385,6143.53,90.01,1
3386,6082.31,94.64,1
3387,6148.56,91.93,1
3388,6053.44,91.75,1
3389,6140.73,100.45,1
3390,6085.47,89.77,1
3391,6085.27,84.47,1
3392,6126.12,91.78,1
3393,6107.11,92.31,1
3394,6160.32,93.28,1
3395,6120.62,88.93,1
3396,6089.90,90.03,1
3397,6082.68,83.71,1
3398,6038.31,91.96,1
3399,6109.69,85.82,1
3400,6161.55,84.85,1
3401,6136.79,96.54,1
3402,6122.06,88.76,1
3403,6108.18,97.26,1
3404,6134.34,88.11,1
3405,6139.40,96.55,1
3406,6111.87,94.81,1
3407,6094.52,83.80,1
3408,6124.98,89.79,1
3409,6128.31,88.12,1
3410,6169.01,93.35,1
3411,6120.62,84.20,1
3412,6149.08,88.54,1
3413,6091.67,93.19,1
3414,6098.08,91.77,1
3415,6159.30,86.50,1
3416,6145.66,92.14,1
3417,6131.35,91.92,1
3418,6091.51,94.90,1
3419,6121.71,89.62,1
3420,6097.71,92.36,1
3421,6141.16,85.24,1
3422,6155.39,97.15,1
3423,6125.69,83.55,1
3424,6122.31,100.18,1
3425,6108.60,93.23,1
3426,6096.93,96.26,1
3427,6123.31,92.46,1
3428,6119.53,94.39,1
3429,6134.69,90.80,1
3430,6098.97,88.38,1
3431,6107.45,93.49,1
3432,6121.05,93.64,1
3433,6061.49,86.11,1
3434,6140.28,98.17,1
3435,6194.70,93.54,1
3436,6129.67,92.13,1
3437,6083.14,85.03,1
3438,6146.70,97.60,1
3439,6116.95,93.17,1
3440,6105.02,92.59,1
3441,6129.32,85.89,1
3442,6111.91,92.75,1
3443,6126.92,97.83,1
3444,6067.91,92.95,1
3445,6113.41,90.47,1
3446,6136.18,86.92,1
3447,6135.20,90.68,1
3448,6120.61,90.53,1
3449,6154.58,90.23,1
3450,6114.89,96.93,1
3451,6132.42,89.47,1
3452,6114.53,91.70,1
3453,6140.43,90.44,1
3454,6110.54,88.64,1
3455,6120.92,97.69,1
3456,6145.55,95.68,1
3457,6079.58,91.26,1
3458,6128.75,84.87,1
3459,6132.98,94.52,1
3460,6087.19,89.44,1
3461,6135.42,88.89,1
3462,6116.48,93.90,1
3463,6110.02,91.79,1
3464,6084.63,89.24,1
3465,6108.14,89.32,1
3466,6048.88,84.24,1
3467,6060.90,86.47,1
3468,6157.30,86.85,1
3469,6125.87,88.11,1
3470,6109.42,89.75,1
3471,6159.62,92.91,1
3472,6125.82,84.90,1
3473,6113.88,94.13,1
3474,6130.68,82.85,2
3475,6122.80,85.05,1
3476,6119.75,94.48,1
3477,6136.41,94.08,1
3478,6095.81,96.53,1
3479,6091.38,87.87,1
3480,6134.62,87.57,1
3481,6138.71,90.87,1
3482,6108.92,95.89,1
3483,6074.75,90.52,1
3484,6089.38,92.27,1
3485,6130.69,92.23,1
3486,6131.61,85.35,1
3487,6134.35,91.52,1
3488,6064.92,86.52,1
3489,6016.12,86.74,1
3490,6133.07,97.40,1
3491,6171.77,89.36,1
3492,6061.34,84.07,1
3493,6131.31,87.44,1
3494,6089.67,95.97,1
3495,6127.14,92.81,1
3496,6159.87,85.62,1
3497,6124.65,88.24,1
3498,6089.40,84.27,1
3499,6082.26,89.18,1
3500,6151.03,94.10,1
3501,6134.53,103.41,1
3502,6151.48,94.45,1
3503,6098.49,95.46,1
3504,6125.01,94.66,1
3505,6181.01,98.88,1
3506,6143.42,84.01,1
3507,6071.81,89.62,1
3508,6110.82,95.59,1
3509,6135.38,83.41,1
3510,6099.62,100.73,1
3511,6093.98,84.37,1
3512,6118.29,86.31,1
3513,6082.98,87.94,1
3514,6084.24,89.97,1
3515,6119.98,85.68,1
3516,6157.02,94.26,1
3517,6115.19,92.87,1
3518,6128.41,85.33,1
3519,6101.02,89.63,1
3520,6131.16,92.28,1
3521,6163.75,88.89,1
3522,6145.22,91.34,1
3523,6136.79,91.14,1
3524,6082.36,91.32,1
3525,6122.38,91.61,1
3526,6108.38,85.79,1
3527,6127.90,96.21,1
3528,6093.40,83.11,1
3529,6127.67,78.64,1
3530,6101.20,87.54,1
3531,6115.32,89.83,1
3532,6124.76,85.43,1
3533,6129.93,91.21,1
3534,6152.34,92.42,1
3535,6094.70,90.25,1
3536,6129.85,93.71,1
3537,6159.85,87.43,1
3538,6108.65,88.84,1
3539,6114.91,91.86,1
3540,6100.01,85.75,1
3541,6086.70,86.93,1
3542,6160.12,87.13,1
3543,6098.92,89.85,1
3544,6113.04,85.20,1
3545,6104.79,94.60,1
3546,6173.42,96.64,1
3547,6057.01,82.46,1
3548,6129.44,88.34,1
3549,6177.91,90.98,1
3550,6122.97,86.95,1
3551,6086.65,91.59,1
3552,6101.02,94.21,1
3553,6098.32,86.36,1
3554,6131.97,90.55,1
3555,6150.98,91.98,1
3556,6088.14,91.72,1
3557,6100.39,93.76,1
3558,6102.34,85.25,1
3559,6075.66,88.20,1
3560,6104.38,90.12,1
3561,6137.92,83.97,1
3562,6079.68,88.83,1
3563,6143.81,98.42,1
3564,6090.29,91.29,1
3565,6113.15,84.17,1
3566,6069.49,83.02,1
3567,6139.85,93.62,1
3568,6147.88,96.25,1
3569,6198.56,86.93,1
3570,6113.12,94.15,1
3571,6122.87,97.74,1
3572,6102.94,88.49,1
3573,6102.15,98.50,1
3574,6132.26,88.32,1
3575,6066.90,85.81,1
3576,6138.86,94.81,1
3577,6133.55,84.12,1
3578,6125.20,99.69,1
3579,6117.11,89.79,1
3580,6168.22,86.39,1
3581,6182.82,94.45,1
3582,6136.77,89.54,1
3583,6125.00,91.62,1
3584,6061.11,89.11,1
3585,6136.40,87.64,1
3586,6110.61,94.75,1
3587,6109.51,98.01,1
3588,6107.24,86.89,1
3589,6132.12,91.95,1
3590,6111.07,92.57,1
3591,6083.22,94.60,1
3592,6171.48,92.92,1
3593,6164.77,85.46,1
3594,6090.29,90.04,1
3595,6129.18,89.56,1
3596,6181.87,91.06,1
3597,6071.16,94.82,1
3598,6110.32,90.70,1
3599,6108.64,94.71,1
3600,6113.99,90.93,1
3601,6168.59,89.73,1
3602,6131.58,91.63,1
3603,6093.95,85.23,1
3604,6090.23,86.14,1
3605,6164.23,92.29,1
3606,6097.00,96.56,1
3607,6131.70,98.08,1
3608,6118.18,89.32,1
3609,6115.01,82.27,1
3610,6160.80,95.65,1
3611,6127.85,89.17,1
3612,6189.80,88.39,1
3613,6096.70,91.54,1
3614,6131.91,88.07,1
3615,6136.38,85.37,1
3616,6115.53,95.26,1
3617,6093.44,92.57,1
3618,6117.31,90.39,1
3619,6126.19,90.97,1
3620,6116.26,92.77,1
3621,6118.46,89.16,1
3622,6189.44,96.27,1
3623,6138.84,95.62,1
3624,6107.10,96.12,1
3625,6160.17,94.93,1
3626,6111.15,87.11,1
3627,6193.72,91.22,1
3628,6114.93,88.55,1
3629,6145.27,84.75,1
3630,6089.55,82.55,1
3631,6170.34,87.96,1
3632,6173.96,94.39,1
3633,6102.96,98.49,1
3634,6139.34,95.61,1
3635,6087.05,91.08,1
3636,6158.30,91.66,1
3637,6145.37,94.04,1
3638,6113.08,89.62,1
3639,6092.96,93.83,1
3640,6130.80,83.31,1
3641,6138.17,92.69,1
3642,6081.60,89.77,1
3643,6128.62,84.20,1
3644,6112.61,86.29,1
3645,6088.26,93.69,1
3646,6099.48,91.89,1
3647,6110.70,85.90,1
3648,6074.32,83.35,1
3649,6077.68,90.35,1
3650,6092.78,90.02,1
3651,6121.69,93.11,1
3652,6121.94,98.62,1
3653,6147.77,88.62,1
3654,6134.38,81.85,1
3655,6177.71,87.46,1
3656,6141.83,98.50,1
3657,6101.30,95.15,1
3658,6135.74,88.18,1
3659,6123.81,92.40,1
3660,6165.04,92.37,1
3661,6094.20,90.61,1
3662,6117.69,85.35,1
3663,6110.66,90.91,1
3664,6106.77,95.69,1
3665,6159.48,91.59,1
3666,6166.54,88.23,1
3667,6106.45,99.96,1
3668,6062.44,89.06,1
3669,6149.72,91.80,1
3670,6145.90,95.73,1
3671,6066.03,92.42,1
3672,6137.80,86.62,1
3673,6102.49,84.45,1
3674,6133.57,93.70,1
3675,6146.68,90.76,1
3676,6087.33,87.66,1
3677,6110.47,88.50,1
3678,6118.41,83.90,1
3679,6090.74,93.43,1
3680,6111.93,88.72,1
3681,6152.25,92.27,1
3682,6124.17,98.64,1
3683,6121.86,88.19,1
3684,6089.87,92.48,1
3685,6092.31,88.61,1
3686,6145.58,94.44,1
3687,6124.32,101.65,1
3688,6119.77,96.22,1
3689,6122.48,103.45,1
3690,6169.02,97.50,1
3691,6106.27,86.98,1
3692,6148.69,96.37,1
3693,6163.02,94.79,1
3694,6104.13,98.50,1
3695,6131.57,94.64,1
3696,6127.73,94.28,1
3697,6099.43,96.81,1
3698,6096.10,84.41,1
3699,6121.31,86.00,1
3700,6166.44,97.19,1
3701,6129.57,96.19,1
3702,6131.95,93.52,1
3703,6140.45,95.54,1
3704,6176.49,89.76,1
3705,6076.36,89.97,1
3706,6099.24,93.80,1
3707,6065.23,87.48,1
3708,6186.12,95.13,1
3709,6082.61,91.99,1
3710,6087.93,88.48,1
3711,6110.70,89.31,1
3712,6127.16,85.87,1
3713,6144.60,85.90,1
3714,6153.93,95.96,1
3715,6147.71,86.82,1
3716,6106.12,95.26,1
3717,6116.55,91.54,1
3718,6106.01,92.97,1
3719,6106.34,92.73,1
3720,6130.38,89.30,1
3721,6083.15,95.86,1
3722,6116.81,87.53,1
3723,6111.14,87.68,1
3724,6121.80,89.74,1
3725,6093.58,85.71,1
3726,6177.68,84.65,1
3727,6119.50,93.16,1
3728,6111.50,83.94,1
3729,6108.93,96.09,1
3730,6121.92,93.81,1
3731,6082.54,93.55,1
3732,6097.09,95.05,1
3733,6103.63,94.33,1
3734,6108.23,88.85,1
3735,6065.70,89.64,1
3736,6159.23,86.57,1
3737,6146.54,95.26,1
3738,6088.06,91.87,1
3739,6111.90,91.78,1
3740,6150.56,91.44,1
3741,6110.24,90.05,1
3742,6100.16,88.51,1
3743,6097.04,97.86,1
3744,6137.41,98.06,1
3745,6092.36,89.22,1
3746,6163.63,90.29,1
3747,6154.48,88.43,1
3748,6125.65,83.39,1
3749,6095.64,85.96,1
3750,6107.82,93.72,1
3751,6100.04,88.66,1
3752,6115.88,94.88,1
3753,6119.87,85.91,1
3754,6122.95,87.25,1
3755,6178.79,95.84,1
3756,6121.08,80.61,1
3757,6140.63,92.58,1
3758,6131.49,87.61,1
3759,6134.27,96.37,1
3760,6124.69,89.45,1
3761,6126.69,85.71,1
3762,6098.89,94.08,1
3763,6089.13,89.06,1
3764,6108.18,85.14,1
3765,6102.21,95.46,1
3766,6124.25,90.83,1
3767,6151.42,84.30,1
3768,6105.90,91.54,1
3769,6103.49,84.73,1
3770,6078.47,92.50,1
3771,6120.15,92.31,1
3772,6182.96,84.92,1
3773,6098.14,91.37,1
3774,6150.60,96.96,1
3775,6134.33,94.56,1
3776,6085.93,95.10,1
3777,6098.68,88.58,1
3778,6112.61,90.66,1
3779,6087.53,85.44,1
3780,6110.29,98.41,1
3781,6155.59,89.93,1
3782,6138.77,88.82,1
3783,6126.11,89.67,1
3784,6128.84,82.91,1
3785,6057.90,85.04,1
3786,6063.52,92.65,1
3787,6120.83,89.81,1
3788,6157.49,94.93,1
3789,6109.39,84.20,1
3790,6084.88,87.87,1
3791,6158.87,87.64,1
3792,6110.18,85.76,1
3793,6096.47,88.89,1
3794,6106.05,88.18,1
3795,6088.91,89.43,1
3796,6124.28,91.93,1
3797,6163.39,93.26,1
3798,6069.90,89.72,1
3799,6126.50,93.25,1
3800,6128.08,86.45,1
3801,6108.69,85.86,1
3802,6096.98,92.10,1
3803,6045.70,93.69,1
3804,6140.49,96.25,1
3805,6106.23,87.17,1
3806,6131.89,88.14,1
3807,6143.54,86.94,1
3808,6154.28,90.36,1
3809,6128.73,92.47,1
3810,6123.70,90.95,1
3811,6091.93,90.11,1
3812,6129.17,99.32,1
3813,6092.76,88.49,1
3814,6091.91,91.47,1
3815,6065.94,93.19,1
3816,6138.79,100.11,1
3817,6105.16,96.43,1
3818,6092.19,93.89,1
3819,6121.09,87.11,1
3820,6105.00,91.38,1
3821,6073.39,98.23,1
3822,6118.29,85.22,1
3823,6106.78,86.31,1
3824,6053.53,92.66,1
3825,6110.66,94.44,1
3826,6132.96,84.94,1
3827,6121.19,85.16,1
3828,6133.36,91.26,1
3829,6107.34,94.09,1
3830,6204.50,87.38,1
3831,6068.33,93.54,1
3832,6146.91,92.25,1
3833,6130.44,93.17,1
3834,6122.68,84.43,1
3835,6157.37,87.06,1
3836,6130.67,98.32,1
3837,6112.27,91.09,1
3838,6079.53,86.12,1
3839,6075.95,95.19,1
3840,6156.51,87.95,1
3841,6168.07,97.57,1
3842,6125.25,92.97,1
3843,6160.75,89.43,1
3844,6121.26,90.97,1
3845,6126.06,89.83,1
3846,6048.94,87.55,1
3847,6113.31,87.70,1
3848,6155.14,89.64,1
3849,6084.48,90.04,1
3850,6162.95,88.83,1
3851,6138.44,90.69,1
3852,6215.34,88.35,1
3853,6145.15,93.18,1
3854,6150.24,96.26,1
3855,6083.24,92.72,1
3856,6176.15,97.90,1
3857,6144.33,89.39,1
3858,6098.11,90.89,1
3859,6100.82,87.41,1
3860,6099.52,84.94,1
3861,6153.38,92.28,1
3862,6088.95,93.39,1
3863,6148.85,81.17,1
3864,6116.39,95.50,1
3865,6148.20,87.71,1
3866,6129.89,87.53,1
3867,6159.87,95.25,1
3868,6150.66,90.76,1
3869,6171.60,97.03,1
3870,6118.98,89.24,1
3871,6133.01,88.91,1
3872,6128.20,95.25,1
3873,6138.04,91.00,1
3874,6122.72,89.92,1
3875,6108.04,88.64,1
3876,6155.35,91.35,1
3877,6103.95,84.26,1
3878,6100.75,90.14,1
3879,6091.11,85.59,1
3880,6117.91,92.16,1
3881,6111.23,82.03,1
3882,6171.51,88.84,1
3883,6099.77,94.25,1
3884,6092.01,93.71,1
3885,6132.33,86.74,1
3886,6089.37,92.45,1
3887,6092.06,91.90,1
3888,6124.77,92.36,1
3889,6143.22,90.17,1
3890,6122.58,91.41,1
3891,6135.45,97.90,1
3892,6135.07,94.06,1
3893,6112.99,102.80,1
3894,6138.97,91.63,1
3895,6124.81,89.03,1
3896,6119.08,93.04,1
3897,6143.88,93.04,1
3898,6099.80,97.48,1
3899,6122.45,89.20,1
3900,6074.50,88.61,1
3901,6098.31,90.71,1
3902,6141.94,91.78,1
3903,6105.39,96.79,1
3904,6135.04,84.51,1
3905,6176.64,87.29,1
3906,6112.57,87.98,1
3907,6120.19,89.40,1
3908,6095.75,92.79,1
3909,6112.57,89.97,1
3910,6127.23,88.61,1
3911,6121.41,90.45,1
3912,6099.30,99.30,1
3913,6120.96,95.52,1
3914,6090.53,88.67,1
3915,6157.91,93.70,1
3916,6143.62,89.79,1
3917,6100.25,88.67,1
3918,6169.01,86.28,1
3919,6090.12,91.56,1
3920,6097.31,88.04,1
3921,6014.10,88.38,1
3922,6096.76,97.19,1
3923,6147.74,92.38,1
3924,6135.94,96.90,1
3925,6046.16,90.46,1
3926,6113.62,91.59,1
3927,6093.86,89.31,1
3928,6189.65,87.53,1
3929,6175.97,82.61,1
3930,6126.02,83.35,1
3931,6074.52,93.64,1
3932,6090.79,94.95,1
3933,6164.10,90.34,1
3934,6076.63,93.67,1
3935,6103.40,87.55,1
3936,6134.96,90.76,1
3937,6120.00,92.79,1
3938,6082.75,91.45,1
3939,6146.95,91.09,1
3940,6101.17,93.80,1
3941,6126.03,88.66,1
3942,6117.62,90.67,1
3943,6114.40,93.43,1
3944,6197.25,100.21,1
3945,6121.57,90.27,1
3946,6135.50,93.11,1
3947,6076.24,93.63,1
3948,6139.62,83.93,1
3949,6197.72,90.68,1
3950,6108.98,94.58,1
3951,6105.26,87.70,1
3952,6106.01,87.98,1
3953,6098.42,98.98,1
3954,6141.00,92.65,1
3955,6101.37,93.40,1
3956,6072.54,92.00,1
3957,6106.33,92.24,1
3958,6134.63,88.32,1
3959,6140.88,92.30,1
3960,6098.80,94.54,1
3961,6114.07,95.08,1
3962,6118.64,82.30,1
3963,6160.10,90.73,1
3964,6074.69,86.97,1
3965,6140.77,87.63,1
3966,6100.70,90.79,1
3967,6161.73,103.74,1
3968,6099.76,100.59,1
3969,6096.11,87.81,1
3970,6156.93,85.44,1
3971,6133.83,93.37,1
3972,6112.96,94.20,1
3973,6161.22,92.57,1
3974,6099.19,91.32,1
3975,6143.76,94.29,1
3976,6142.08,88.54,1
3977,6098.77,89.17,1
3978,6135.78,87.88,1
3979,6140.09,85.83,1
3980,6125.49,89.28,1
3981,6095.01,85.26,1
3982,6106.55,93.85,1
3983,6085.93,87.19,1
3984,6090.10,88.89,1
3985,6155.72,94.54,1
3986,6122.66,95.55,1
3987,6099.62,86.25,1
3988,6101.34,94.16,1
3989,6119.71,91.01,1
3990,6142.17,88.64,1
3991,6152.19,84.92,1
3992,6097.21,92.70,1
3993,6066.49,82.11,1
3994,6140.13,83.26,1
3995,6137.03,87.32,1
3996,6116.20,93.14,1
3997,6142.91,88.37,1
3998,6071.10,95.54,1
3999,6128.99,89.19,1
4000,6109.70,90.51,1
4001,6117.50,92.63,1
4002,6107.12,84.89,1
4003,6191.91,81.47,1
4004,6174.24,94.38,1
4005,6050.59,91.86,1
4006,6131.08,90.74,1
4007,6158.22,93.46,1
4008,6170.51,90.36,1
4009,6118.61,89.04,1
4010,6135.46,88.41,1
4011,6113.56,88.89,1
4012,6138.58,94.21,1
4013,6051.54,85.20,1
4014,6081.76,91.39,1
4015,6105.47,91.95,1
4016,6103.89,86.22,1
4017,6097.10,92.28,1
4018,6151.35,90.14,1
4019,6044.16,92.52,1
4020,6141.54,93.10,1
4021,6132.20,89.98,1
4022,6103.47,92.39,1
4023,6111.90,84.88,1
4024,6113.35,82.19,1
4025,6106.09,90.22,1
4026,6111.02,91.59,1
4027,6118.56,82.50,1
4028,6111.19,91.15,1
4029,6095.03,94.23,1
4030,6092.13,85.86,1
4031,6117.24,89.44,1
4032,6095.23,89.10,1
4033,6132.54,92.46,1
4034,6078.95,92.13,1
4035,6089.14,94.56,1
4036,6058.24,93.88,1
4037,6139.14,84.26,1
4038,6119.17,95.98,1
4039,6152.23,89.42,1
4040,6167.85,89.53,1
4041,6079.71,82.21,1
4042,6098.57,85.20,1
4043,6125.54,96.53,1
4044,6180.52,99.74,1
4045,6067.20,95.45,1
4046,6128.50,92.58,1
4047,6102.58,91.64,1
4048,6083.07,85.28,1
4049,6114.03,83.65,1
4050,6094.08,90.97,1
4051,6094.94,89.85,1
4052,6154.63,87.92,1
4053,6086.01,86.27,1
4054,6104.10,85.07,1
4055,6170.09,98.34,1
4056,6097.69,90.92,1
4057,6154.36,95.23,1
4058,6068.45,91.56,1
4059,6039.34,91.45,1
4060,6111.30,92.06,1
4061,6108.42,91.91,1
4062,6089.66,92.10,1
4063,6122.80,89.63,1
4064,6116.95,93.91,1
4065,6143.05,88.67,1
4066,6114.72,89.53,1
4067,6150.55,95.28,1
4068,6071.08,88.08,1
4069,6117.52,88.64,1
4070,6112.75,92.61,1
4071,6110.92,93.52,1
4072,6126.99,94.79,1
4073,6063.67,94.65,1
4074,6099.39,88.63,1
4075,6094.79,87.08,1
4076,6098.01,87.25,1
4077,6107.99,96.04,1
4078,6167.25,93.67,1
4079,6130.40,86.92,1
4080,6061.79,98.03,1
4081,6085.06,85.24,1
4082,6150.52,90.33,1
4083,6158.63,90.92,1
4084,6180.61,93.00,1
4085,6136.84,85.03,1
4086,6109.60,87.66,1
4087,6063.78,92.98,1
4088,6156.54,96.44,1
4089,6139.87,94.49,1
4090,6109.80,88.01,1
4091,6109.97,86.16,1
4092,6121.89,93.82,1
4093,6160.46,94.81,1
4094,6131.36,94.65,1
4095,6123.36,91.89,1
4096,6131.18,92.75,1
4097,6149.70,94.10,1
4098,6087.79,85.82,1
4099,6108.68,94.00,1
4100,6145.03,95.81,1
4101,6120.33,89.24,1
4102,6138.16,93.43,1
4103,6129.19,87.16,1
4104,6157.79,97.88,1
4105,6078.57,87.18,1
4106,6107.31,92.61,1
4107,6120.22,86.25,1
4108,6161.64,88.04,1
4109,6119.22,97.75,1
4110,6065.53,83.65,1
4111,6087.97,94.83,1
4112,6122.30,87.34,1
4113,6135.73,88.85,1
4114,6062.54,95.69,1
4115,6106.82,88.11,1
4116,6118.15,85.61,1
4117,6129.00,96.35,1
4118,6125.90,96.61,1
4119,6062.28,87.95,1
4120,6132.09,84.75,1
4121,6131.88,91.33,1
4122,6106.42,88.71,1
4123,6050.37,92.52,1
4124,6171.11,98.23,1
4125,6137.30,91.94,1
4126,6119.92,84.52,1
4127,6150.64,89.48,1
4128,6130.78,83.01,1
4129,6136.35,86.03,1
4130,6113.70,92.04,1
4131,6059.49,83.89,1
4132,6137.56,95.73,1
4133,6096.63,93.77,1
4134,6177.44,93.85,1
4135,6136.28,92.37,1
4136,6142.83,96.73,1
4137,6104.68,93.31,1
4138,6133.39,97.26,1
4139,6113.37,95.19,1
4140,6083.84,87.77,1
4141,6105.40,80.39,1
4142,6089.28,89.12,1
4143,6118.93,86.10,1
4144,6096.39,84.91,1
4145,6137.68,90.32,1
4146,6144.36,83.82,1
4147,6155.73,90.74,1
4148,6112.72,92.36,1
4149,6143.53,96.87,1
4150,6112.63,93.64,1
4151,6114.32,89.73,1
4152,6098.48,91.48,1
4153,6139.72,89.24,1
4154,6117.87,92.58,1
4155,6136.41,84.82,1
4156,6097.36,84.79,1
4157,6093.08,85.59,1
4158,6086.47,92.03,1
4159,6114.48,92.58,1
4160,6124.90,91.47,1
4161,6132.31,87.17,1
4162,6080.18,88.77,1
4163,6123.98,88.37,1
4164,6122.59,97.69,1
4165,6037.82,90.09,1
4166,6112.95,91.21,1
4167,6110.36,89.53,1
4168,6117.84,84.23,1
4169,6121.04,89.28,1
4170,6171.64,93.75,1
4171,6156.49,95.94,1
4172,6103.27,88.92,1
4173,6129.54,92.07,1
4174,6154.92,96.39,1
4175,6127.00,89.51,1
4176,6091.60,91.57,1
4177,6156.38,93.90,1
4178,6100.85,87.72,1
4179,6170.99,87.15,1
4180,6162.53,90.92,1
4181,6125.68,94.32,1
4182,6131.80,97.67,1
4183,6175.04,93.25,1
4184,6105.54,90.71,1
4185,6089.71,95.03,1
4186,6156.92,96.27,1
4187,6164.10,87.94,1
4188,6099.55,89.96,1
4189,6124.92,87.13,1
4190,6084.81,89.96,1
4191,6128.17,93.76,1
4192,6085.26,82.52,1
4193,6182.39,99.24,1
4194,6130.47,96.85,1
4195,6117.98,92.65,1
4196,6097.63,92.79,1
4197,6082.30,89.79,1
4198,6095.71,93.37,1
4199,6121.15,86.96,1
4200,6052.74,88.97,1
4201,6091.58,88.20,1
4202,6117.85,92.29,1
4203,6084.43,89.39,1
4204,6083.08,96.63,1
4205,6149.49,92.05,1
4206,6109.51,89.34,1
4207,6158.57,93.26,1
4208,6092.63,90.31,1
4209,6119.22,92.84,1
4210,6136.32,96.38,1
4211,6156.28,86.61,1
4212,6113.53,97.31,1
4213,6130.48,91.25,1
4214,6151.42,85.14,1
4215,6172.40,97.32,1
4216,6047.79,85.80,1
4217,6073.04,86.69,1
4218,6108.51,92.82,1
4219,6121.27,93.36,1
4220,6132.83,88.16,1
4221,6119.25,91.48,1
4222,6130.97,87.72,1
4223,6113.93,85.38,1
4224,6131.46,78.65,1
4225,6121.17,90.08,1
4226,6110.59,91.09,1
4227,6150.60,95.01,1
4228,6109.81,91.60,1
4229,6142.50,93.35,1
4230,6072.90,91.78,1
4231,6116.52,97.40,1
4232,6109.00,87.40,1
4233,6094.45,84.06,1
4234,6141.90,93.88,1
4235,6145.78,88.12,1
4236,6148.53,92.95,1
4237,6111.47,88.76,1
4238,6104.77,87.74,1
4239,6138.36,87.00,1
4240,6156.60,95.45,1
4241,6050.24,97.45,1
4242,6099.05,95.71,1
4243,6108.78,89.17,1
4244,6053.27,80.52,1
4245,6127.76,99.32,1
4246,6161.80,90.63,1
4247,6112.52,85.86,1
4248,6051.60,78.27,1
4249,6105.86,87.34,1
4250,6064.26,90.78,1
4251,6124.38,87.30,1
4252,6130.92,95.75,1
4253,6159.06,90.59,1
4254,6141.24,91.24,1
4255,6132.88,89.94,1
4256,6068.49,88.54,1
4257,6174.51,95.83,1
4258,6153.70,82.71,1
4259,6081.34,87.32,1
4260,6115.25,85.47,1
4261,6053.90,90.88,1
4262,6068.36,84.91,1
4263,6096.19,92.77,1
4264,6122.99,88.11,1
4265,6139.33,83.77,1
4266,6141.15,91.36,1
4267,6078.28,89.02,1
4268,6056.22,93.29,1
4269,6168.57,84.63,1
4270,6120.65,99.05,1
4271,6096.54,88.76,1
4272,6163.48,89.01,2
4273,6102.73,96.92,1
4274,6099.68,87.98,1
4275,6103.89,90.02,1
4276,6116.32,83.41,1
4277,6114.97,94.74,1
4278,6107.70,84.91,1
4279,6133.11,78.86,1
4280,6114.40,89.54,1
4281,6123.46,94.08,1
4282,6093.84,91.08,1
4283,6085.78,86.16,1
4284,6120.79,90.47,1
4285,6135.71,96.51,1
4286,6063.48,87.94,1
4287,6091.50,89.49,1
4288,6145.97,90.08,1
4289,6108.56,80.57,1
4290,6137.08,93.80,1
4291,6134.02,88.57,1
4292,6108.69,93.27,1
4293,6108.77,90.94,1
4294,6124.29,88.81,1
4295,6142.86,93.98,1
4296,6122.92,88.55,1
4297,6135.12,99.07,1
4298,6153.91,93.73,1
4299,6082.45,88.29,1
4300,6120.92,87.88,1
4301,6143.59,100.49,1
4302,6107.82,90.75,1
4303,6112.68,87.17,1
4304,6133.87,89.64,1
4305,6096.96,90.75,1
4306,6099.08,85.04,1
4307,6114.83,90.66,1
4308,6104.61,96.77,1
